Groups:
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal

Data:
time unit: s, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
117, 199, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 
118, 199, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 
119, 199, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 
120, 200, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
121, 200, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
122, 200, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
123, 200, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
124, 200, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
125, 201, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 
126, 201, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 
127, 201, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 
128, 201, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 
129, 201, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 
130, 202, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
131, 202, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
132, 202, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
133, 202, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
134, 202, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
135, 203, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 
136, 203, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 
137, 203, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 
138, 203, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 
139, 203, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 
140, 204, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
141, 204, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
142, 204, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
143, 204, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
144, 204, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
145, 205, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
146, 205, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
147, 205, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
148, 205, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
149, 205, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
150, 206, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
151, 206, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
152, 206, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
153, 206, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
154, 206, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
155, 207, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 
156, 207, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 
157, 207, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 
158, 207, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 
159, 207, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 
160, 208, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
161, 208, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
162, 208, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
163, 208, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
164, 209, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
165, 209, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
166, 209, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
167, 209, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
168, 209, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
169, 210, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
170, 210, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
171, 210, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
172, 210, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
173, 210, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
174, 211, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 
175, 211, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 
176, 211, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 
177, 211, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 
178, 211, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 
179, 212, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
180, 212, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
181, 212, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
182, 212, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
183, 212, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
184, 213, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
185, 213, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
186, 213, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
187, 213, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
188, 213, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
189, 214, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
190, 214, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
191, 214, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
192, 214, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
193, 214, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
194, 215, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
195, 215, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
196, 215, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
197, 215, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
198, 215, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
199, 216, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
200, 216, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
201, 216, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
202, 216, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
203, 217, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 
204, 217, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 
205, 217, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 
206, 217, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 
207, 217, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 
208, 218, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
209, 218, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
210, 218, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
211, 218, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
212, 218, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
213, 219, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
214, 219, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
215, 219, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
216, 219, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
217, 219, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
218, 220, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
219, 220, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
220, 220, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
221, 220, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
222, 220, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
223, 221, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
224, 221, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
225, 221, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
226, 221, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
227, 221, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
228, 222, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
229, 222, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
230, 222, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
231, 222, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
232, 222, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
233, 223, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
234, 223, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
235, 223, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
236, 223, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
237, 223, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
238, 224, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
239, 224, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
240, 224, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
241, 224, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
242, 224, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
243, 225, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
244, 225, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
245, 225, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
246, 225, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
247, 226, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
248, 226, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
249, 226, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
250, 226, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
251, 226, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
252, 227, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
253, 227, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
254, 227, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
255, 227, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
256, 227, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
257, 228, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
258, 228, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
259, 228, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
260, 228, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
261, 228, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
262, 229, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
263, 229, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
264, 229, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
265, 229, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
266, 229, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
267, 230, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
268, 230, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
269, 230, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
270, 230, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
271, 230, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
272, 231, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
273, 231, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
274, 231, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
275, 231, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
276, 231, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
277, 232, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
278, 232, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
279, 232, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
280, 232, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
281, 232, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
282, 233, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
283, 233, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
284, 233, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
285, 233, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
286, 234, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
287, 234, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
288, 234, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
289, 234, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
290, 234, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
291, 235, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
292, 235, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
293, 235, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
294, 235, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
295, 235, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
296, 236, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
297, 236, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
298, 236, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
299, 236, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
300, 236, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
301, 237, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
302, 237, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
303, 237, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
304, 237, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
305, 237, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
306, 238, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
307, 238, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
308, 238, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
309, 238, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
310, 238, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
311, 239, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
312, 239, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
313, 239, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
314, 239, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
315, 239, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
316, 240, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
317, 240, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
318, 240, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
319, 240, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
320, 240, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
321, 241, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
322, 241, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
323, 241, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
324, 241, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
325, 241, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
326, 242, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
327, 242, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
328, 242, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
329, 242, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
330, 243, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
331, 243, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
332, 243, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
333, 243, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
334, 243, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
335, 244, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
336, 244, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
337, 244, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
338, 244, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
339, 244, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
340, 245, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
341, 245, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
342, 245, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
343, 245, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
344, 245, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
345, 246, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
346, 246, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
347, 246, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
348, 246, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
349, 246, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
350, 247, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
351, 247, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
352, 247, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
353, 247, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
354, 247, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
355, 248, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
356, 248, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
357, 248, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
358, 248, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
359, 248, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
360, 249, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
361, 249, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
362, 249, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
363, 249, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
364, 249, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
365, 250, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
366, 250, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
