Groups:
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal

Data:
time unit: ms, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, X, X, X, X, X, X, X, X, X, X, X, 
135, 871, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 
136, 871, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 
137, 869, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 
138, 869, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 
139, 869, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 
140, 869, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 
141, 869, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 
142, 866, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
143, 866, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
144, 866, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
145, 866, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
146, 866, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
147, 864, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
148, 864, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
149, 864, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
150, 864, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
151, 864, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
152, 862, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
153, 862, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
154, 862, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
155, 862, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
156, 862, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
157, 860, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
158, 860, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
159, 860, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
160, 860, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
161, 860, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
162, 857, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 
163, 857, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 
164, 857, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 
165, 857, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 
166, 855, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 
167, 855, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 
168, 855, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 
169, 855, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 
170, 855, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 
171, 853, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
172, 853, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
173, 853, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
174, 853, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
175, 853, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
176, 850, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
177, 850, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
178, 850, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
179, 850, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
180, 850, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
181, 848, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
182, 848, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
183, 848, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
184, 848, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
185, 848, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
186, 846, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
187, 846, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
188, 846, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
189, 846, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
190, 846, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
191, 843, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
192, 843, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
193, 843, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
194, 843, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
195, 843, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
196, 841, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 
197, 841, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 
198, 841, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 
199, 841, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 
200, 841, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 
201, 838, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
202, 838, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
203, 838, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
