Groups:,,,,,,,,,,,,
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal,
,,,,,,,,,,,,
Data:,,,,,,,,,,,,
time unit: s, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, X, X, X, X, X, X, X, X, X, X, X, 
1,792,1,1,0,0,0,1,1,0,0,0, 
2,792,1,1,0,0,0,1,1,0,0,0, 
3,794,1,1,0,0,0,1,1,0,1,0, 
4,794,1,1,0,0,0,1,1,0,1,0, 
5,794,1,1,0,0,0,1,1,0,1,0, 
6,794,1,1,0,0,0,1,1,0,1,0, 
7,794,1,1,0,0,0,1,1,0,1,0, 
8,796,1,1,0,0,0,1,1,1,0,0, 
9,796,1,1,0,0,0,1,1,1,0,0, 
10,796,1,1,0,0,0,1,1,1,0,0, 
11,796,1,1,0,0,0,1,1,1,0,0, 
12,796,1,1,0,0,0,1,1,1,0,0, 
13,798,1,1,0,0,0,1,1,1,1,0, 
14,798,1,1,0,0,0,1,1,1,1,0, 
15,798,1,1,0,0,0,1,1,1,1,0, 
16,798,1,1,0,0,0,1,1,1,1,0, 
17,798,1,1,0,0,0,1,1,1,1,0, 
18,800,1,1,0,0,1,0,0,0,0,0, 
19,800,1,1,0,0,1,0,0,0,0,0, 
20,800,1,1,0,0,1,0,0,0,0,0, 
21,800,1,1,0,0,1,0,0,0,0,0, 
22,800,1,1,0,0,1,0,0,0,0,0, 
23,802,1,1,0,0,1,0,0,0,1,0, 
24,802,1,1,0,0,1,0,0,0,1,0, 
25,802,1,1,0,0,1,0,0,0,1,0, 
26,802,1,1,0,0,1,0,0,0,1,0, 
27,802,1,1,0,0,1,0,0,0,1,0, 
28,804,1,1,0,0,1,0,0,1,0,0, 
29,804,1,1,0,0,1,0,0,1,0,0, 
30,804,1,1,0,0,1,0,0,1,0,0, 
31,804,1,1,0,0,1,0,0,1,0,0, 
32,804,1,1,0,0,1,0,0,1,0,0, 
33,806,1,1,0,0,1,0,0,1,1,0, 
34,806,1,1,0,0,1,0,0,1,1,0, 
35,806,1,1,0,0,1,0,0,1,1,0, 
36,806,1,1,0,0,1,0,0,1,1,0, 
37,806,1,1,0,0,1,0,0,1,1,0, 
38,808,1,1,0,0,1,0,1,0,0,0, 
39,808,1,1,0,0,1,0,1,0,0,0, 
40,808,1,1,0,0,1,0,1,0,0,0, 
41,808,1,1,0,0,1,0,1,0,0,0, 
42,808,1,1,0,0,1,0,1,0,0,0, 
43,810,1,1,0,0,1,0,1,0,1,0, 
44,810,1,1,0,0,1,0,1,0,1,0, 
45,810,1,1,0,0,1,0,1,0,1,0, 
46,810,1,1,0,0,1,0,1,0,1,0, 
47,812,1,1,0,0,1,0,1,1,0,0, 
48,812,1,1,0,0,1,0,1,1,0,0, 
49,812,1,1,0,0,1,0,1,1,0,0, 
50,812,1,1,0,0,1,0,1,1,0,0, 
51,812,1,1,0,0,1,0,1,1,0,0, 
52,814,1,1,0,0,1,0,1,1,1,0, 
53,814,1,1,0,0,1,0,1,1,1,0, 
54,814,1,1,0,0,1,0,1,1,1,0, 
55,814,1,1,0,0,1,0,1,1,1,0, 
56,814,1,1,0,0,1,0,1,1,1,0, 
57,816,1,1,0,0,1,1,0,0,0,0, 
58,816,1,1,0,0,1,1,0,0,0,0, 
59,816,1,1,0,0,1,1,0,0,0,0, 
60,816,1,1,0,0,1,1,0,0,0,0, 
61,816,1,1,0,0,1,1,0,0,0,0, 
62,818,1,1,0,0,1,1,0,0,1,0, 
63,818,1,1,0,0,1,1,0,0,1,0, 
64,818,1,1,0,0,1,1,0,0,1,0, 
65,818,1,1,0,0,1,1,0,0,1,0, 
66,818,1,1,0,0,1,1,0,0,1,0, 
67,820,1,1,0,0,1,1,0,1,0,0, 
68,820,1,1,0,0,1,1,0,1,0,0, 
69,820,1,1,0,0,1,1,0,1,0,0, 
70,820,1,1,0,0,1,1,0,1,0,0, 
71,820,1,1,0,0,1,1,0,1,0,0, 
72,822,1,1,0,0,1,1,0,1,1,0, 
73,822,1,1,0,0,1,1,0,1,1,0, 
74,822,1,1,0,0,1,1,0,1,1,0, 
75,822,1,1,0,0,1,1,0,1,1,0, 
76,822,1,1,0,0,1,1,0,1,1,0, 
77,824,1,1,0,0,1,1,1,0,0,0, 
78,824,1,1,0,0,1,1,1,0,0,0, 
79,824,1,1,0,0,1,1,1,0,0,0, 
80,824,1,1,0,0,1,1,1,0,0,0, 
81,824,1,1,0,0,1,1,1,0,0,0, 
82,826,1,1,0,0,1,1,1,0,1,0, 
83,826,1,1,0,0,1,1,1,0,1,0, 
84,826,1,1,0,0,1,1,1,0,1,0, 
85,826,1,1,0,0,1,1,1,0,1,0, 
86,828,1,1,0,0,1,1,1,1,0,0, 
87,828,1,1,0,0,1,1,1,1,0,0, 
88,828,1,1,0,0,1,1,1,1,0,0, 
89,828,1,1,0,0,1,1,1,1,0,0, 
90,828,1,1,0,0,1,1,1,1,0,0, 
91,830,1,1,0,0,1,1,1,1,1,0, 
92,830,1,1,0,0,1,1,1,1,1,0, 
93,830,1,1,0,0,1,1,1,1,1,0, 
94,830,1,1,0,0,1,1,1,1,1,0, 
95,830,1,1,0,0,1,1,1,1,1,0, 
96,832,1,1,0,1,0,0,0,0,0,0, 
97,832,1,1,0,1,0,0,0,0,0,0, 
98,832,1,1,0,1,0,0,0,0,0,0, 
99,832,1,1,0,1,0,0,0,0,0,0, 
100,832,1,1,0,1,0,0,0,0,0,0, 
101,834,1,1,0,1,0,0,0,0,1,0, 
102,834,1,1,0,1,0,0,0,0,1,0, 
103,834,1,1,0,1,0,0,0,0,1,0, 
104,834,1,1,0,1,0,0,0,0,1,0, 
105,834,1,1,0,1,0,0,0,0,1,0, 
106,836,1,1,0,1,0,0,0,1,0,0, 
107,836,1,1,0,1,0,0,0,1,0,0, 
108,836,1,1,0,1,0,0,0,1,0,0, 
109,836,1,1,0,1,0,0,0,1,0,0, 
110,836,1,1,0,1,0,0,0,1,0,0, 
111,838,1,1,0,1,0,0,0,1,1,0, 
112,838,1,1,0,1,0,0,0,1,1,0, 
113,838,1,1,0,1,0,0,0,1,1,0, 
114,838,1,1,0,1,0,0,0,1,1,0, 
115,838,1,1,0,1,0,0,0,1,1,0, 
116,840,1,1,0,1,0,0,1,0,0,0, 
117,840,1,1,0,1,0,0,1,0,0,0, 
118,840,1,1,0,1,0,0,1,0,0,0, 
119,840,1,1,0,1,0,0,1,0,0,0, 
120,840,1,1,0,1,0,0,1,0,0,0, 
121,842,1,1,0,1,0,0,1,0,1,0, 
122,842,1,1,0,1,0,0,1,0,1,0, 
123,842,1,1,0,1,0,0,1,0,1,0, 
124,842,1,1,0,1,0,0,1,0,1,0, 
125,842,1,1,0,1,0,0,1,0,1,0, 
126,844,1,1,0,1,0,0,1,1,0,0, 
127,844,1,1,0,1,0,0,1,1,0,0, 
128,844,1,1,0,1,0,0,1,1,0,0, 
129,844,1,1,0,1,0,0,1,1,0,0, 
130,846,1,1,0,1,0,0,1,1,1,0, 
131,846,1,1,0,1,0,0,1,1,1,0, 
132,846,1,1,0,1,0,0,1,1,1,0, 
133,846,1,1,0,1,0,0,1,1,1,0, 
134,846,1,1,0,1,0,0,1,1,1,0, 
135,848,1,1,0,1,0,1,0,0,0,0, 
136,848,1,1,0,1,0,1,0,0,0,0, 
137,848,1,1,0,1,0,1,0,0,0,0, 
138,848,1,1,0,1,0,1,0,0,0,0, 
139,848,1,1,0,1,0,1,0,0,0,0, 
140,850,1,1,0,1,0,1,0,0,1,0, 
141,850,1,1,0,1,0,1,0,0,1,0, 
142,850,1,1,0,1,0,1,0,0,1,0, 
143,850,1,1,0,1,0,1,0,0,1,0, 
144,850,1,1,0,1,0,1,0,0,1,0, 
145,852,1,1,0,1,0,1,0,1,0,0, 
146,852,1,1,0,1,0,1,0,1,0,0, 
147,852,1,1,0,1,0,1,0,1,0,0, 
148,852,1,1,0,1,0,1,0,1,0,0, 
149,852,1,1,0,1,0,1,0,1,0,0, 
150,854,1,1,0,1,0,1,0,1,1,0, 
151,854,1,1,0,1,0,1,0,1,1,0, 
152,854,1,1,0,1,0,1,0,1,1,0, 
153,854,1,1,0,1,0,1,0,1,1,0, 
154,854,1,1,0,1,0,1,0,1,1,0, 
155,856,1,1,0,1,0,1,1,0,0,0, 
156,856,1,1,0,1,0,1,1,0,0,0, 
157,856,1,1,0,1,0,1,1,0,0,0, 
158,856,1,1,0,1,0,1,1,0,0,0, 
159,856,1,1,0,1,0,1,1,0,0,0, 
160,858,1,1,0,1,0,1,1,0,1,0, 
161,858,1,1,0,1,0,1,1,0,1,0, 
162,858,1,1,0,1,0,1,1,0,1,0, 
163,858,1,1,0,1,0,1,1,0,1,0, 
164,858,1,1,0,1,0,1,1,0,1,0, 
165,860,1,1,0,1,0,1,1,1,0,0, 
166,860,1,1,0,1,0,1,1,1,0,0, 
167,860,1,1,0,1,0,1,1,1,0,0, 
168,860,1,1,0,1,0,1,1,1,0,0, 
169,862,1,1,0,1,0,1,1,1,1,0, 
170,862,1,1,0,1,0,1,1,1,1,0, 
171,862,1,1,0,1,0,1,1,1,1,0, 
172,862,1,1,0,1,0,1,1,1,1,0, 
173,862,1,1,0,1,0,1,1,1,1,0, 
174,864,1,1,0,1,1,0,0,0,0,0, 
175,864,1,1,0,1,1,0,0,0,0,0, 
176,864,1,1,0,1,1,0,0,0,0,0, 
177,864,1,1,0,1,1,0,0,0,0,0, 
178,864,1,1,0,1,1,0,0,0,0,0, 
179,866,1,1,0,1,1,0,0,0,1,0, 
180,866,1,1,0,1,1,0,0,0,1,0, 
181,866,1,1,0,1,1,0,0,0,1,0, 
182,866,1,1,0,1,1,0,0,0,1,0, 
183,866,1,1,0,1,1,0,0,0,1,0, 
184,868,1,1,0,1,1,0,0,1,0,0, 
185,868,1,1,0,1,1,0,0,1,0,0, 
186,868,1,1,0,1,1,0,0,1,0,0, 
187,868,1,1,0,1,1,0,0,1,0,0, 
188,868,1,1,0,1,1,0,0,1,0,0, 
189,870,1,1,0,1,1,0,0,1,1,0, 
190,870,1,1,0,1,1,0,0,1,1,0, 
191,870,1,1,0,1,1,0,0,1,1,0, 
192,870,1,1,0,1,1,0,0,1,1,0, 
193,870,1,1,0,1,1,0,0,1,1,0, 
194,872,1,1,0,1,1,0,1,0,0,0, 
195,872,1,1,0,1,1,0,1,0,0,0, 
196,872,1,1,0,1,1,0,1,0,0,0, 
197,872,1,1,0,1,1,0,1,0,0,0, 
198,872,1,1,0,1,1,0,1,0,0,0, 
199,874,1,1,0,1,1,0,1,0,1,0, 
200,874,1,1,0,1,1,0,1,0,1,0, 
201,874,1,1,0,1,1,0,1,0,1,0, 
202,874,1,1,0,1,1,0,1,0,1,0, 
203,874,1,1,0,1,1,0,1,0,1,0, 
204,876,1,1,0,1,1,0,1,1,0,0, 
205,876,1,1,0,1,1,0,1,1,0,0, 
206,876,1,1,0,1,1,0,1,1,0,0, 
207,876,1,1,0,1,1,0,1,1,0,0, 
208,876,1,1,0,1,1,0,1,1,0,0, 
209,878,1,1,0,1,1,0,1,1,1,0, 
210,878,1,1,0,1,1,0,1,1,1,0, 
211,878,1,1,0,1,1,0,1,1,1,0, 
212,878,1,1,0,1,1,0,1,1,1,0, 
213,880,1,1,0,1,1,1,0,0,0,0, 
214,880,1,1,0,1,1,1,0,0,0,0, 
215,880,1,1,0,1,1,1,0,0,0,0, 
216,880,1,1,0,1,1,1,0,0,0,0, 
217,880,1,1,0,1,1,1,0,0,0,0, 
218,882,1,1,0,1,1,1,0,0,1,0, 
219,882,1,1,0,1,1,1,0,0,1,0, 
220,882,1,1,0,1,1,1,0,0,1,0, 
221,882,1,1,0,1,1,1,0,0,1,0, 
222,882,1,1,0,1,1,1,0,0,1,0, 
223,884,1,1,0,1,1,1,0,1,0,0, 
224,884,1,1,0,1,1,1,0,1,0,0, 
225,884,1,1,0,1,1,1,0,1,0,0, 
226,884,1,1,0,1,1,1,0,1,0,0, 
227,884,1,1,0,1,1,1,0,1,0,0, 
228,886,1,1,0,1,1,1,0,1,1,0, 
229,886,1,1,0,1,1,1,0,1,1,0, 
230,886,1,1,0,1,1,1,0,1,1,0, 
231,886,1,1,0,1,1,1,0,1,1,0, 
232,886,1,1,0,1,1,1,0,1,1,0, 
233,888,1,1,0,1,1,1,1,0,0,0, 
234,888,1,1,0,1,1,1,1,0,0,0, 
235,888,1,1,0,1,1,1,1,0,0,0, 
236,888,1,1,0,1,1,1,1,0,0,0, 
237,888,1,1,0,1,1,1,1,0,0,0, 
238,890,1,1,0,1,1,1,1,0,1,0, 
239,890,1,1,0,1,1,1,1,0,1,0, 
240,890,1,1,0,1,1,1,1,0,1,0, 
241,890,1,1,0,1,1,1,1,0,1,0, 
242,890,1,1,0,1,1,1,1,0,1,0, 
243,892,1,1,0,1,1,1,1,1,0,0, 
244,892,1,1,0,1,1,1,1,1,0,0, 
245,892,1,1,0,1,1,1,1,1,0,0, 
246,892,1,1,0,1,1,1,1,1,0,0, 
247,892,1,1,0,1,1,1,1,1,0,0, 
248,894,1,1,0,1,1,1,1,1,1,0, 
249,894,1,1,0,1,1,1,1,1,1,0, 
250,894,1,1,0,1,1,1,1,1,1,0, 
251,894,1,1,0,1,1,1,1,1,1,0, 
252,894,1,1,0,1,1,1,1,1,1,0, 
253,896,1,1,1,0,0,0,0,0,0,0, 
254,896,1,1,1,0,0,0,0,0,0,0, 
255,896,1,1,1,0,0,0,0,0,0,0, 
256,896,1,1,1,0,0,0,0,0,0,0, 
257,898,1,1,1,0,0,0,0,0,1,0, 
258,898,1,1,1,0,0,0,0,0,1,0, 
259,898,1,1,1,0,0,0,0,0,1,0, 
260,898,1,1,1,0,0,0,0,0,1,0, 
261,898,1,1,1,0,0,0,0,0,1,0, 
262,900,1,1,1,0,0,0,0,1,0,0, 
263,900,1,1,1,0,0,0,0,1,0,0, 
264,900,1,1,1,0,0,0,0,1,0,0, 
265,900,1,1,1,0,0,0,0,1,0,0, 
266,900,1,1,1,0,0,0,0,1,0,0, 
267,902,1,1,1,0,0,0,0,1,1,0, 
268,902,1,1,1,0,0,0,0,1,1,0, 
269,902,1,1,1,0,0,0,0,1,1,0, 
270,902,1,1,1,0,0,0,0,1,1,0, 
271,902,1,1,1,0,0,0,0,1,1,0, 
272,904,1,1,1,0,0,0,1,0,0,0, 
273,904,1,1,1,0,0,0,1,0,0,0, 
274,904,1,1,1,0,0,0,1,0,0,0, 
275,904,1,1,1,0,0,0,1,0,0,0, 
276,904,1,1,1,0,0,0,1,0,0,0, 
277,906,1,1,1,0,0,0,1,0,1,0, 
278,906,1,1,1,0,0,0,1,0,1,0, 
279,906,1,1,1,0,0,0,1,0,1,0, 
280,906,1,1,1,0,0,0,1,0,1,0, 
281,906,1,1,1,0,0,0,1,0,1,0, 
282,908,1,1,1,0,0,0,1,1,0,0, 
283,908,1,1,1,0,0,0,1,1,0,0, 
284,908,1,1,1,0,0,0,1,1,0,0, 
285,908,1,1,1,0,0,0,1,1,0,0, 
286,908,1,1,1,0,0,0,1,1,0,0, 
287,910,1,1,1,0,0,0,1,1,1,0, 
288,910,1,1,1,0,0,0,1,1,1,0, 
289,910,1,1,1,0,0,0,1,1,1,0, 
290,910,1,1,1,0,0,0,1,1,1,0, 
291,910,1,1,1,0,0,0,1,1,1,0, 
292,912,1,1,1,0,0,1,0,0,0,0, 
293,912,1,1,1,0,0,1,0,0,0,0, 
294,912,1,1,1,0,0,1,0,0,0,0, 
295,912,1,1,1,0,0,1,0,0,0,0, 
296,914,1,1,1,0,0,1,0,0,1,0, 
297,914,1,1,1,0,0,1,0,0,1,0, 
298,914,1,1,1,0,0,1,0,0,1,0, 
299,914,1,1,1,0,0,1,0,0,1,0, 
300,914,1,1,1,0,0,1,0,0,1,0, 
301,916,1,1,1,0,0,1,0,1,0,0, 
302,916,1,1,1,0,0,1,0,1,0,0, 
303,916,1,1,1,0,0,1,0,1,0,0, 
304,916,1,1,1,0,0,1,0,1,0,0, 
305,916,1,1,1,0,0,1,0,1,0,0, 
306,918,1,1,1,0,0,1,0,1,1,0, 
307,918,1,1,1,0,0,1,0,1,1,0, 
308,918,1,1,1,0,0,1,0,1,1,0, 
309,918,1,1,1,0,0,1,0,1,1,0, 
310,918,1,1,1,0,0,1,0,1,1,0, 
311,920,1,1,1,0,0,1,1,0,0,0, 
312,920,1,1,1,0,0,1,1,0,0,0, 
313,920,1,1,1,0,0,1,1,0,0,0, 
314,920,1,1,1,0,0,1,1,0,0,0, 
315,920,1,1,1,0,0,1,1,0,0,0, 
316,922,1,1,1,0,0,1,1,0,1,0, 
317,922,1,1,1,0,0,1,1,0,1,0, 
318,922,1,1,1,0,0,1,1,0,1,0, 
319,922,1,1,1,0,0,1,1,0,1,0, 
320,922,1,1,1,0,0,1,1,0,1,0, 
321,924,1,1,1,0,0,1,1,1,0,0, 
322,924,1,1,1,0,0,1,1,1,0,0, 
323,924,1,1,1,0,0,1,1,1,0,0, 
324,924,1,1,1,0,0,1,1,1,0,0, 
325,924,1,1,1,0,0,1,1,1,0,0, 
326,926,1,1,1,0,0,1,1,1,1,0, 
327,926,1,1,1,0,0,1,1,1,1,0, 
328,926,1,1,1,0,0,1,1,1,1,0, 
329,926,1,1,1,0,0,1,1,1,1,0, 
330,926,1,1,1,0,0,1,1,1,1,0, 
331,928,1,1,1,0,1,0,0,0,0,0, 
332,928,1,1,1,0,1,0,0,0,0,0, 
333,928,1,1,1,0,1,0,0,0,0,0, 
334,928,1,1,1,0,1,0,0,0,0,0, 
335,928,1,1,1,0,1,0,0,0,0,0, 
336,930,1,1,1,0,1,0,0,0,1,0, 
337,930,1,1,1,0,1,0,0,0,1,0, 
