Groups:
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal

Data:
time unit: s, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, X, X, X, X, X, X, X, X, X, X, X, 
171, 552, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 
172, 552, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 
173, 553, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 
174, 553, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 
175, 554, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 
176, 554, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 
177, 554, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 
178, 555, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 
179, 555, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 
180, 556, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 
181, 556, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 
182, 556, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 
183, 557, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 
184, 557, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 
185, 558, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 
186, 558, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 
187, 559, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 
188, 559, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 
189, 559, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 
190, 560, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 
191, 560, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 
192, 561, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 
193, 561, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 
194, 561, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 
195, 562, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 
196, 562, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 
197, 563, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
198, 563, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
199, 563, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
200, 564, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
201, 564, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
202, 565, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 
203, 565, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 
204, 566, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 
205, 566, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 
206, 566, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 
207, 567, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 
208, 567, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 
209, 568, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 
210, 568, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 
211, 568, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 
212, 569, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 
213, 569, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 
214, 570, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 
215, 570, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 
216, 570, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 
217, 571, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 
218, 571, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 
219, 572, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 
220, 572, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 
221, 572, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 
222, 573, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 
223, 573, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 
224, 574, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 
225, 574, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 
226, 575, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
227, 575, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
228, 575, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
229, 576, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
230, 576, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
231, 577, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 
232, 577, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 
233, 577, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 
234, 578, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
235, 578, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
236, 579, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 
237, 579, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 
238, 579, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 
239, 580, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 
240, 580, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 
241, 581, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 
242, 581, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 
243, 581, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 
244, 582, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
245, 582, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
246, 583, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
247, 583, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
248, 584, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
249, 584, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
250, 584, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
251, 585, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 
252, 585, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 
253, 586, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
254, 586, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
255, 586, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
256, 587, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 
257, 587, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 
258, 588, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
259, 588, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
260, 588, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
261, 589, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 
262, 589, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 
263, 590, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 
264, 590, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 
265, 590, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 
266, 591, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
267, 591, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
