Groups:
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal

Data:
time unit: ms, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, X, X, X, X, X, X, X, X, X, X, X, 
353, 445, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 
354, 445, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 
355, 445, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 
356, 448, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
357, 448, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
358, 451, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 
359, 451, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 
360, 451, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 
361, 454, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
362, 454, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
363, 457, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 
364, 457, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 
365, 457, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 
366, 460, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
367, 460, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
368, 463, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 
369, 463, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 
370, 467, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 
371, 467, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 
372, 467, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 
373, 470, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
374, 470, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
375, 473, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 
376, 473, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 
377, 473, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 
378, 476, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
379, 476, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
380, 479, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
381, 479, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
382, 479, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
383, 482, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
384, 482, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
385, 485, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 
386, 485, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 
387, 488, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
388, 488, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
389, 488, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
390, 492, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
391, 492, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
392, 495, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 
393, 495, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 
394, 495, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 
395, 498, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
396, 498, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
397, 501, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 
398, 501, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 
399, 501, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 
400, 504, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
401, 504, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
402, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
403, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
404, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
405, 512, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
406, 512, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
407, 515, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
408, 515, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
409, 518, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
410, 518, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
411, 518, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
412, 521, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
413, 521, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
414, 525, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
415, 525, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
416, 525, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
417, 528, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
418, 528, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
419, 531, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 
420, 531, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 
421, 531, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 
422, 534, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
423, 534, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
424, 537, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 
425, 537, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 
426, 537, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 
427, 540, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 
428, 540, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 
429, 543, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 
430, 543, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 
431, 546, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
432, 546, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
433, 546, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
434, 550, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
435, 550, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
436, 553, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 
437, 553, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 
438, 553, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 
439, 556, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 
440, 556, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 
441, 559, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 
442, 559, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 
443, 559, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 
444, 562, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 
445, 562, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 
446, 565, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 
447, 565, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 
448, 565, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 
449, 568, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 
450, 568, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 
451, 571, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 
452, 571, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 
453, 575, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
454, 575, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
455, 575, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
456, 578, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
457, 578, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
458, 581, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 
459, 581, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 
460, 581, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 
461, 584, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
462, 584, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
463, 587, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 
464, 587, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 
465, 587, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 
466, 590, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 
467, 590, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 
468, 593, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
469, 593, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
470, 593, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
471, 596, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
472, 596, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
473, 599, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 
474, 599, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 
475, 602, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
476, 602, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
477, 602, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
478, 605, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 
479, 605, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 
480, 609, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 
481, 609, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 
482, 609, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 
483, 612, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
484, 612, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
485, 615, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 
486, 615, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 
487, 615, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 
488, 618, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
489, 618, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
490, 621, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
491, 621, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
492, 624, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
493, 624, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
494, 624, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
495, 627, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 
496, 627, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 
497, 630, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 
498, 630, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 
499, 630, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 
500, 633, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 
501, 633, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 
502, 636, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 
503, 636, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 
504, 636, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 
505, 639, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 
506, 639, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 
507, 642, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
508, 642, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
509, 642, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
510, 645, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 
511, 645, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 
512, 648, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
513, 648, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
514, 651, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
515, 651, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
516, 651, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
517, 654, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 
518, 654, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 
519, 657, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 
520, 657, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 
521, 657, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 
522, 660, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
523, 660, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
524, 663, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 
525, 663, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 
526, 663, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 
527, 666, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 
528, 666, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 
529, 669, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 
530, 669, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 
531, 669, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 
532, 672, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
533, 672, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
534, 675, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 
535, 675, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 
536, 678, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 
537, 678, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 
538, 678, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 
539, 681, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 
540, 681, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 
541, 684, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 
542, 684, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 
543, 684, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 
544, 687, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 
545, 687, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 
546, 690, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 
547, 690, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 
548, 690, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 
549, 693, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 
550, 693, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 
551, 696, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 
552, 696, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 
553, 696, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 
554, 699, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 
555, 699, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 
556, 702, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
557, 702, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
558, 705, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 
559, 705, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 
560, 705, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 
561, 707, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 
562, 707, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 
563, 710, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
564, 710, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
565, 710, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
566, 713, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 
567, 713, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 
568, 716, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
569, 716, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
570, 716, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
571, 719, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 
572, 719, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 
573, 722, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
574, 722, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
575, 725, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
576, 725, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
577, 725, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
578, 728, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
579, 728, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
580, 730, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
581, 730, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
582, 730, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
583, 733, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
584, 733, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
585, 736, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
586, 736, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
587, 736, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
588, 739, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
589, 739, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
590, 742, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
591, 742, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
592, 742, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
593, 744, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
594, 744, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
595, 747, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
596, 747, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
597, 750, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
598, 750, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
599, 750, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
600, 753, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
601, 753, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
602, 756, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
603, 756, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
604, 756, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
605, 758, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
606, 758, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
607, 761, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
608, 761, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
609, 761, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
610, 764, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
611, 764, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
612, 766, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
613, 766, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
614, 766, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
615, 769, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 
616, 769, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 
617, 772, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
618, 772, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
619, 775, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
620, 775, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
621, 775, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
622, 777, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 
623, 777, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 
624, 780, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
625, 780, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
626, 780, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
627, 783, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
628, 783, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
629, 785, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
630, 785, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
631, 785, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
632, 788, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
633, 788, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
634, 791, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
635, 791, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
636, 791, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
637, 793, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
638, 793, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
639, 796, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
640, 796, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
641, 798, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
642, 798, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
643, 798, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
644, 801, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 
645, 801, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 
646, 804, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
647, 804, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
648, 804, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
649, 806, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
650, 806, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
651, 809, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
652, 809, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
653, 809, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
654, 811, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 
655, 811, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 
656, 814, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
657, 814, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
658, 816, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
659, 816, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
660, 816, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
661, 819, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
662, 819, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
663, 821, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
664, 821, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
665, 821, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
666, 824, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
667, 824, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
668, 826, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
669, 826, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
670, 826, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
671, 829, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
672, 829, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
673, 831, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
674, 831, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
675, 831, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
676, 834, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
677, 834, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
678, 836, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
679, 836, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
680, 838, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
681, 838, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
682, 838, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
683, 841, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 
684, 841, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 
685, 843, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
686, 843, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
687, 843, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
688, 846, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
689, 846, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
690, 848, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
691, 848, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
692, 848, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
693, 850, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
694, 850, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
695, 853, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
696, 853, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
697, 853, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
698, 855, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 
699, 855, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 
700, 857, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 
701, 857, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 
702, 860, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
703, 860, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
704, 860, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
705, 862, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
706, 862, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
707, 864, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
708, 864, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
709, 864, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
710, 866, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
711, 866, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
712, 869, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 
713, 869, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 
714, 869, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 
715, 871, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 
716, 871, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 
717, 873, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 
718, 873, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 
719, 873, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 
720, 875, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 
721, 875, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 
722, 878, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
723, 878, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
724, 880, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 
