Groups:
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal

Data:
time unit: s, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, X, X, X, X, X, X, X, X, X, X, X, 
80, 1002, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
81, 1002, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
82, 999, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 
83, 996, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
84, 993, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 
85, 990, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
86, 986, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
87, 986, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
88, 983, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 
89, 980, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 
90, 977, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 
91, 974, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
92, 974, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
93, 971, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 
94, 968, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
95, 965, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 
96, 961, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 
97, 958, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 
98, 958, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 
99, 955, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 
100, 952, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 
101, 949, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 
102, 946, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 
103, 946, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 
104, 943, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 
105, 940, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 
106, 937, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 
107, 934, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 
108, 931, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 
109, 931, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 
110, 927, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 
111, 924, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
112, 921, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 
113, 918, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 
114, 918, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 
115, 915, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
116, 912, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 
117, 909, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 
118, 906, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 
119, 903, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 
120, 903, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 
121, 900, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 
122, 897, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 
123, 894, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 
124, 891, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 
125, 891, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 
126, 888, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 
127, 885, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 
128, 882, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 
129, 879, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 
130, 876, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 
131, 876, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 
132, 873, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 
133, 870, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 
134, 867, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 
135, 864, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
136, 864, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
137, 861, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 
138, 858, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
139, 855, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 
140, 852, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 
141, 849, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 
142, 849, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 
143, 846, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
144, 843, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
145, 840, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 
146, 837, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 
147, 834, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
148, 834, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
149, 831, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
150, 829, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
151, 826, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
152, 823, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 
153, 823, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 
154, 820, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
155, 817, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 
156, 814, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
157, 811, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 
158, 808, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
159, 808, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
160, 806, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
161, 803, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 
162, 800, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
163, 797, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 
164, 797, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 
165, 794, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
166, 792, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
167, 789, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 
168, 786, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
169, 783, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
170, 783, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
171, 780, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
172, 778, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
173, 775, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
174, 772, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
175, 772, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
176, 770, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
177, 767, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 
178, 764, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
179, 761, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
180, 759, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
181, 759, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
182, 756, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
183, 753, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
184, 751, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
185, 748, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
186, 748, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
187, 745, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
188, 743, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
189, 740, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
190, 738, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
191, 735, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
192, 735, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
193, 732, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
194, 730, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
195, 727, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
196, 725, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
197, 725, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
198, 722, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
199, 720, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
200, 717, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
201, 715, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 
202, 712, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
203, 712, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
204, 710, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
205, 707, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 
206, 705, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 
207, 702, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
208, 702, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
209, 700, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 
210, 698, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 
211, 695, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 
212, 693, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 
213, 690, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 
214, 690, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 
215, 688, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 
216, 686, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 
217, 683, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 
218, 681, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 
219, 681, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 
220, 679, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 
221, 676, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 
222, 674, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 
223, 672, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
224, 670, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 
225, 670, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 
226, 667, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
227, 665, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
228, 663, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 
229, 661, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 
230, 661, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 
231, 658, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 
232, 656, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 
233, 654, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 
234, 652, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
235, 650, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 
236, 650, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 
237, 648, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
238, 646, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 
239, 643, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 
240, 641, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 
241, 639, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 
242, 639, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 
243, 637, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 
244, 635, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 
245, 633, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 
246, 631, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 
247, 631, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 
248, 629, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 
249, 627, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 
250, 625, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
251, 623, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
252, 621, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
253, 621, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
254, 619, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 
255, 617, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 
256, 616, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
257, 614, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
258, 614, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
259, 612, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
260, 610, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
261, 608, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
262, 606, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
263, 605, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 
264, 605, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 
265, 603, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 
266, 601, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 
267, 599, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 
268, 598, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
269, 598, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
270, 596, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
271, 594, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 
272, 592, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 
273, 591, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
274, 589, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 
275, 589, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 
276, 587, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 
277, 586, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
278, 584, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
279, 583, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
280, 583, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
281, 581, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 
282, 580, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 
283, 578, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
284, 576, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
285, 575, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
286, 575, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
287, 573, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 
288, 572, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 
289, 571, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 
290, 569, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 
291, 569, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 
292, 568, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 
293, 566, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 
294, 565, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 
295, 564, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
296, 562, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 
297, 562, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 
298, 561, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 
