Groups:,,,,,,,,,,,,
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal,
,,,,,,,,,,,,
Data:,,,,,,,,,,,,
time unit: ms, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, X, X, X, X, X, X, X, X, X, X, X, 
249,920,1,1,1,0,0,1,1,0,0,0, 
250,922,1,1,1,0,0,1,1,0,1,0, 
251,924,1,1,1,0,0,1,1,1,0,0, 
252,926,1,1,1,0,0,1,1,1,1,0, 
253,926,1,1,1,0,0,1,1,1,1,0, 
254,928,1,1,1,0,1,0,0,0,0,0, 
255,930,1,1,1,0,1,0,0,0,1,0, 
256,932,1,1,1,0,1,0,0,1,0,0, 
257,934,1,1,1,0,1,0,0,1,1,0, 
258,934,1,1,1,0,1,0,0,1,1,0, 
259,936,1,1,1,0,1,0,1,0,0,0, 
260,938,1,1,1,0,1,0,1,0,1,0, 
261,940,1,1,1,0,1,0,1,1,0,0, 
262,942,1,1,1,0,1,0,1,1,1,0, 
263,944,1,1,1,0,1,1,0,0,0,0, 
264,944,1,1,1,0,1,1,0,0,0,0, 
265,946,1,1,1,0,1,1,0,0,1,0, 
266,948,1,1,1,0,1,1,0,1,0,0, 
267,950,1,1,1,0,1,1,0,1,1,0, 
268,952,1,1,1,0,1,1,1,0,0,0, 
269,952,1,1,1,0,1,1,1,0,0,0, 
270,954,1,1,1,0,1,1,1,0,1,0, 
271,956,1,1,1,0,1,1,1,1,0,0, 
272,958,1,1,1,0,1,1,1,1,1,0, 
273,960,1,1,1,1,0,0,0,0,0,0, 
274,962,1,1,1,1,0,0,0,0,1,0, 
275,962,1,1,1,1,0,0,0,0,1,0, 
276,964,1,1,1,1,0,0,0,1,0,0, 
277,966,1,1,1,1,0,0,0,1,1,0, 
278,968,1,1,1,1,0,0,1,0,0,0, 
279,970,1,1,1,1,0,0,1,0,1,0, 
280,970,1,1,1,1,0,0,1,0,1,0, 
281,972,1,1,1,1,0,0,1,1,0,0, 
282,974,1,1,1,1,0,0,1,1,1,0, 
283,976,1,1,1,1,0,1,0,0,0,0, 
284,978,1,1,1,1,0,1,0,0,1,0, 
285,980,1,1,1,1,0,1,0,1,0,0, 
286,980,1,1,1,1,0,1,0,1,0,0, 
287,982,1,1,1,1,0,1,0,1,1,0, 
288,984,1,1,1,1,0,1,1,0,0,0, 
289,986,1,1,1,1,0,1,1,0,1,0, 
290,988,1,1,1,1,0,1,1,1,0,0, 
291,988,1,1,1,1,0,1,1,1,0,0, 
292,990,1,1,1,1,0,1,1,1,1,0, 
293,992,1,1,1,1,1,0,0,0,0,0, 
294,994,1,1,1,1,1,0,0,0,1,0, 
295,996,1,1,1,1,1,0,0,1,0,0, 
296,998,1,1,1,1,1,0,0,1,1,0, 
297,998,1,1,1,1,1,0,0,1,1,0, 
298,1000,1,1,1,1,1,0,1,0,0,0, 
299,1002,1,1,1,1,1,0,1,0,1,0, 
300,1004,1,1,1,1,1,0,1,1,0,0, 
301,1006,1,1,1,1,1,0,1,1,1,0, 
302,1006,1,1,1,1,1,0,1,1,1,0, 
303,1008,1,1,1,1,1,1,0,0,0,0, 
304,1010,1,1,1,1,1,1,0,0,1,0, 
305,1012,1,1,1,1,1,1,0,1,0,0, 
306,1014,1,1,1,1,1,1,0,1,1,0, 
307,1016,1,1,1,1,1,1,1,0,0,0, 
308,1016,1,1,1,1,1,1,1,0,0,0, 
309,1018,1,1,1,1,1,1,1,0,1,0, 
310,1020,1,1,1,1,1,1,1,1,0,0, 
311,1022,1,1,1,1,1,1,1,1,1,0, 
312,0,0,0,0,0,0,0,0,0,0,0, 
313,0,0,0,0,0,0,0,0,0,0,0, 
314,0,0,0,0,0,0,0,0,0,0,0, 
315,1022,1,1,1,1,1,1,1,1,1,0, 
316,1020,1,1,1,1,1,1,1,1,0,0, 
317,1018,1,1,1,1,1,1,1,0,1,0, 
318,1016,1,1,1,1,1,1,1,0,0,0, 
319,1016,1,1,1,1,1,1,1,0,0,0, 
320,1014,1,1,1,1,1,1,0,1,1,0, 
321,1012,1,1,1,1,1,1,0,1,0,0, 
322,1010,1,1,1,1,1,1,0,0,1,0, 
323,1008,1,1,1,1,1,1,0,0,0,0, 
324,1006,1,1,1,1,1,0,1,1,1,0, 
325,1006,1,1,1,1,1,0,1,1,1,0, 
326,1004,1,1,1,1,1,0,1,1,0,0, 
327,1002,1,1,1,1,1,0,1,0,1,0, 
328,1000,1,1,1,1,1,0,1,0,0,0, 
329,998,1,1,1,1,1,0,0,1,1,0, 
330,998,1,1,1,1,1,0,0,1,1,0, 
331,996,1,1,1,1,1,0,0,1,0,0, 
332,994,1,1,1,1,1,0,0,0,1,0, 
333,992,1,1,1,1,1,0,0,0,0,0, 
334,990,1,1,1,1,0,1,1,1,1,0, 
335,988,1,1,1,1,0,1,1,1,0,0, 
336,988,1,1,1,1,0,1,1,1,0,0, 
337,986,1,1,1,1,0,1,1,0,1,0, 
338,984,1,1,1,1,0,1,1,0,0,0, 
339,982,1,1,1,1,0,1,0,1,1,0, 
340,980,1,1,1,1,0,1,0,1,0,0, 
341,980,1,1,1,1,0,1,0,1,0,0, 
342,978,1,1,1,1,0,1,0,0,1,0, 
343,976,1,1,1,1,0,1,0,0,0,0, 
344,974,1,1,1,1,0,0,1,1,1,0, 
345,972,1,1,1,1,0,0,1,1,0,0, 
346,970,1,1,1,1,0,0,1,0,1,0, 
347,970,1,1,1,1,0,0,1,0,1,0, 
348,968,1,1,1,1,0,0,1,0,0,0, 
349,966,1,1,1,1,0,0,0,1,1,0, 
350,964,1,1,1,1,0,0,0,1,0,0, 
351,962,1,1,1,1,0,0,0,0,1,0, 
352,962,1,1,1,1,0,0,0,0,1,0, 
353,960,1,1,1,1,0,0,0,0,0,0, 
354,958,1,1,1,0,1,1,1,1,1,0, 
355,956,1,1,1,0,1,1,1,1,0,0, 
356,954,1,1,1,0,1,1,1,0,1,0, 
357,952,1,1,1,0,1,1,1,0,0,0, 
358,952,1,1,1,0,1,1,1,0,0,0, 
359,950,1,1,1,0,1,1,0,1,1,0, 
360,948,1,1,1,0,1,1,0,1,0,0, 
361,946,1,1,1,0,1,1,0,0,1,0, 
362,944,1,1,1,0,1,1,0,0,0,0, 
363,944,1,1,1,0,1,1,0,0,0,0, 
364,942,1,1,1,0,1,0,1,1,1,0, 
365,940,1,1,1,0,1,0,1,1,0,0, 
366,938,1,1,1,0,1,0,1,0,1,0, 
367,936,1,1,1,0,1,0,1,0,0,0, 
368,934,1,1,1,0,1,0,0,1,1,0, 
369,934,1,1,1,0,1,0,0,1,1,0, 
370,932,1,1,1,0,1,0,0,1,0,0, 
371,930,1,1,1,0,1,0,0,0,1,0, 
372,928,1,1,1,0,1,0,0,0,0,0, 
373,926,1,1,1,0,0,1,1,1,1,0, 
374,926,1,1,1,0,0,1,1,1,1,0, 
375,924,1,1,1,0,0,1,1,1,0,0, 
376,922,1,1,1,0,0,1,1,0,1,0, 
377,920,1,1,1,0,0,1,1,0,0,0, 
378,918,1,1,1,0,0,1,0,1,1,0, 
379,916,1,1,1,0,0,1,0,1,0,0, 
380,916,1,1,1,0,0,1,0,1,0,0, 
381,914,1,1,1,0,0,1,0,0,1,0, 
382,912,1,1,1,0,0,1,0,0,0,0, 
383,910,1,1,1,0,0,0,1,1,1,0, 
384,908,1,1,1,0,0,0,1,1,0,0, 
385,908,1,1,1,0,0,0,1,1,0,0, 
386,906,1,1,1,0,0,0,1,0,1,0, 
387,904,1,1,1,0,0,0,1,0,0,0, 
388,902,1,1,1,0,0,0,0,1,1,0, 
389,900,1,1,1,0,0,0,0,1,0,0, 
390,898,1,1,1,0,0,0,0,0,1,0, 
391,898,1,1,1,0,0,0,0,0,1,0, 
392,896,1,1,1,0,0,0,0,0,0,0, 
393,894,1,1,0,1,1,1,1,1,1,0, 
394,892,1,1,0,1,1,1,1,1,0,0, 
395,890,1,1,0,1,1,1,1,0,1,0, 
396,890,1,1,0,1,1,1,1,0,1,0, 
397,888,1,1,0,1,1,1,1,0,0,0, 
398,886,1,1,0,1,1,1,0,1,1,0, 
399,884,1,1,0,1,1,1,0,1,0,0, 
400,882,1,1,0,1,1,1,0,0,1,0, 
401,880,1,1,0,1,1,1,0,0,0,0, 
402,880,1,1,0,1,1,1,0,0,0,0, 
403,878,1,1,0,1,1,0,1,1,1,0, 
404,876,1,1,0,1,1,0,1,1,0,0, 
405,874,1,1,0,1,1,0,1,0,1,0, 
406,872,1,1,0,1,1,0,1,0,0,0, 
407,870,1,1,0,1,1,0,0,1,1,0, 
408,870,1,1,0,1,1,0,0,1,1,0, 
409,868,1,1,0,1,1,0,0,1,0,0, 
410,866,1,1,0,1,1,0,0,0,1,0, 
411,864,1,1,0,1,1,0,0,0,0,0, 
412,862,1,1,0,1,0,1,1,1,1,0, 
413,862,1,1,0,1,0,1,1,1,1,0, 
414,860,1,1,0,1,0,1,1,1,0,0, 
415,858,1,1,0,1,0,1,1,0,1,0, 
416,856,1,1,0,1,0,1,1,0,0,0, 
417,854,1,1,0,1,0,1,0,1,1,0, 
418,852,1,1,0,1,0,1,0,1,0,0, 
419,852,1,1,0,1,0,1,0,1,0,0, 
420,850,1,1,0,1,0,1,0,0,1,0, 
421,848,1,1,0,1,0,1,0,0,0,0, 
422,846,1,1,0,1,0,0,1,1,1,0, 
423,844,1,1,0,1,0,0,1,1,0,0, 
424,844,1,1,0,1,0,0,1,1,0,0, 
425,842,1,1,0,1,0,0,1,0,1,0, 
426,840,1,1,0,1,0,0,1,0,0,0, 
427,838,1,1,0,1,0,0,0,1,1,0, 
428,836,1,1,0,1,0,0,0,1,0,0, 
429,834,1,1,0,1,0,0,0,0,1,0, 
430,834,1,1,0,1,0,0,0,0,1,0, 
431,832,1,1,0,1,0,0,0,0,0,0, 
432,830,1,1,0,0,1,1,1,1,1,0, 
433,828,1,1,0,0,1,1,1,1,0,0, 
434,826,1,1,0,0,1,1,1,0,1,0, 
435,826,1,1,0,0,1,1,1,0,1,0, 
436,824,1,1,0,0,1,1,1,0,0,0, 
437,822,1,1,0,0,1,1,0,1,1,0, 
438,820,1,1,0,0,1,1,0,1,0,0, 
439,818,1,1,0,0,1,1,0,0,1,0, 
440,816,1,1,0,0,1,1,0,0,0,0, 
441,816,1,1,0,0,1,1,0,0,0,0, 
442,814,1,1,0,0,1,0,1,1,1,0, 
443,812,1,1,0,0,1,0,1,1,0,0, 
444,810,1,1,0,0,1,0,1,0,1,0, 
445,808,1,1,0,0,1,0,1,0,0,0, 
446,808,1,1,0,0,1,0,1,0,0,0, 
447,806,1,1,0,0,1,0,0,1,1,0, 
448,804,1,1,0,0,1,0,0,1,0,0, 
449,802,1,1,0,0,1,0,0,0,1,0, 
450,800,1,1,0,0,1,0,0,0,0,0, 
451,798,1,1,0,0,0,1,1,1,1,0, 
452,798,1,1,0,0,0,1,1,1,1,0, 
453,796,1,1,0,0,0,1,1,1,0,0, 
454,794,1,1,0,0,0,1,1,0,1,0, 
455,792,1,1,0,0,0,1,1,0,0,0, 
456,790,1,1,0,0,0,1,0,1,1,0, 
457,790,1,1,0,0,0,1,0,1,1,0, 
458,788,1,1,0,0,0,1,0,1,0,0, 
459,786,1,1,0,0,0,1,0,0,1,0, 
460,784,1,1,0,0,0,1,0,0,0,0, 
461,782,1,1,0,0,0,0,1,1,1,0, 
462,780,1,1,0,0,0,0,1,1,0,0, 
463,780,1,1,0,0,0,0,1,1,0,0, 
464,778,1,1,0,0,0,0,1,0,1,0, 
465,776,1,1,0,0,0,0,1,0,0,0, 
466,774,1,1,0,0,0,0,0,1,1,0, 
467,772,1,1,0,0,0,0,0,1,0,0, 
468,772,1,1,0,0,0,0,0,1,0,0, 
469,770,1,1,0,0,0,0,0,0,1,0, 
470,768,1,1,0,0,0,0,0,0,0,0, 
471,766,1,0,1,1,1,1,1,1,1,0, 
472,764,1,0,1,1,1,1,1,1,0,0, 
473,762,1,0,1,1,1,1,1,0,1,0, 
474,762,1,0,1,1,1,1,1,0,1,0, 
475,760,1,0,1,1,1,1,1,0,0,0, 
476,758,1,0,1,1,1,1,0,1,1,0, 
477,756,1,0,1,1,1,1,0,1,0,0, 
478,754,1,0,1,1,1,1,0,0,1,0, 
479,754,1,0,1,1,1,1,0,0,1,0, 
480,752,1,0,1,1,1,1,0,0,0,0, 
481,750,1,0,1,1,1,0,1,1,1,0, 
482,748,1,0,1,1,1,0,1,1,0,0, 
483,746,1,0,1,1,1,0,1,0,1,0, 
484,744,1,0,1,1,1,0,1,0,0,0, 
485,744,1,0,1,1,1,0,1,0,0,0, 
486,742,1,0,1,1,1,0,0,1,1,0, 
487,740,1,0,1,1,1,0,0,1,0,0, 
488,738,1,0,1,1,1,0,0,0,1,0, 
489,736,1,0,1,1,1,0,0,0,0,0, 
490,734,1,0,1,1,0,1,1,1,1,0, 
491,734,1,0,1,1,0,1,1,1,1,0, 
492,732,1,0,1,1,0,1,1,1,0,0, 
493,730,1,0,1,1,0,1,1,0,1,0, 
494,728,1,0,1,1,0,1,1,0,0,0, 
495,726,1,0,1,1,0,1,0,1,1,0, 
