Groups:
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal

Data:
time unit: ms, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, X, X, X, X, X, X, X, X, X, X, X, 
345, 1017, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 
346, 1016, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
347, 1016, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
348, 1015, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 
349, 1015, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 
350, 1015, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 
351, 1014, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
352, 1014, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
353, 1013, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 
354, 1013, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 
355, 1012, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
356, 1012, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
357, 1011, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 
358, 1011, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 
359, 1010, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
360, 1010, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
361, 1009, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 
362, 1008, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
363, 1008, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
364, 1007, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 
365, 1006, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
366, 1006, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
367, 1005, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 
368, 1004, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
369, 1004, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
370, 1003, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 
371, 1003, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 
372, 1002, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
373, 1001, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 
374, 1000, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
375, 999, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 
376, 998, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
377, 998, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
378, 997, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 
379, 996, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
380, 995, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 
381, 994, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
382, 994, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
383, 993, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 
384, 992, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
385, 991, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
386, 990, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
387, 989, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 
388, 989, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 
389, 988, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
390, 986, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
391, 985, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 
392, 984, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
393, 984, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
394, 983, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 
395, 982, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
396, 980, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 
397, 979, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 
398, 978, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 
399, 978, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 
400, 976, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 
401, 975, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 
402, 974, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
403, 972, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
404, 972, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
405, 971, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 
406, 970, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
407, 968, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
408, 967, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 
409, 965, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 
410, 965, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 
411, 964, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 
412, 963, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 
413, 961, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 
414, 960, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
415, 960, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
416, 958, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 
417, 956, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 
418, 955, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 
419, 953, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 
420, 952, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 
421, 952, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 
422, 950, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 
423, 949, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 
424, 947, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 
425, 945, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 
426, 945, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 
427, 944, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 
428, 942, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 
429, 940, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 
430, 938, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 
431, 937, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 
432, 937, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 
433, 935, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 
434, 933, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 
435, 931, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 
436, 930, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 
437, 930, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 
438, 928, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 
439, 926, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 
440, 924, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
441, 922, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 
442, 920, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 
443, 920, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 
444, 919, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 
445, 917, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 
446, 915, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
447, 913, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 
448, 913, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 
449, 911, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 
450, 909, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 
451, 907, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 
452, 905, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
453, 903, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 
454, 903, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 
455, 901, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 
456, 899, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 
457, 897, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 
458, 895, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 
459, 893, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 
460, 893, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 
461, 890, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
462, 888, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 
463, 886, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 
464, 884, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
465, 884, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
466, 882, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 
467, 880, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 
468, 878, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
469, 875, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 
470, 873, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 
471, 873, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 
472, 871, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 
473, 869, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 
474, 866, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
475, 864, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
476, 864, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
477, 862, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
478, 860, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
479, 857, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 
480, 855, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 
481, 853, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
482, 853, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
483, 850, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
484, 848, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
485, 846, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
486, 843, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
487, 843, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
488, 841, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 
489, 838, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
490, 836, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
491, 834, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
492, 831, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
493, 831, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
494, 829, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
495, 826, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
496, 824, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
497, 821, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
498, 821, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
499, 819, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
500, 816, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
501, 814, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
502, 811, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 
503, 809, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
504, 809, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
505, 806, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
506, 804, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
507, 801, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 
508, 798, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
509, 798, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
510, 796, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
511, 793, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
512, 791, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
513, 788, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
514, 785, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
515, 785, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
516, 783, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
517, 780, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
518, 777, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 
519, 775, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
520, 775, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
521, 772, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
522, 769, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 
523, 766, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
524, 764, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
525, 761, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
526, 761, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
527, 758, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
528, 756, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
529, 753, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
530, 750, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
531, 750, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
532, 747, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
533, 744, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
534, 742, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
535, 739, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
536, 736, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
537, 736, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
538, 733, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
539, 730, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
540, 728, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
541, 725, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
542, 722, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
543, 722, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
544, 719, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 
545, 716, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
546, 713, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 
547, 710, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
548, 710, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
549, 707, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 
550, 705, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 
551, 702, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
552, 699, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 
553, 696, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 
554, 696, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 
555, 693, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 
556, 690, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 
557, 687, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 
558, 684, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 
559, 684, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 
560, 681, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 
561, 678, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 
562, 675, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 
563, 672, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
564, 669, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 
565, 669, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 
566, 666, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 
567, 663, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 
568, 660, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
569, 657, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 
570, 657, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 
571, 654, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 
572, 651, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
573, 648, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
574, 645, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 
575, 642, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
576, 642, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
577, 639, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 
578, 636, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 
579, 633, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 
580, 630, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 
581, 630, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 
582, 627, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 
583, 624, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
584, 621, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
585, 618, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
586, 615, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 
587, 615, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 
588, 612, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
589, 609, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 
590, 605, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 
591, 602, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
592, 602, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
593, 599, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 
594, 596, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
595, 593, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
596, 590, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 
597, 587, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 
598, 587, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 
599, 584, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
600, 581, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 
601, 578, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
602, 575, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
603, 575, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
604, 571, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 
605, 568, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 
606, 565, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 
607, 562, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 
608, 559, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 
609, 559, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 
610, 556, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 
611, 553, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 
612, 550, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
613, 546, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
614, 546, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
615, 543, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 
616, 540, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 
617, 537, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 
618, 534, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
619, 531, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 
620, 531, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 
621, 528, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
622, 525, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
623, 521, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
624, 518, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
625, 505, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 
626, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
627, 511, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
628, 511, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
629, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
630, 505, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 
631, 505, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 
632, 502, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
633, 498, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
634, 495, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 
635, 492, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
636, 489, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 
637, 489, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 
638, 486, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
639, 483, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 
640, 480, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
641, 477, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 
642, 477, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 
643, 473, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 
644, 470, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
645, 467, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 
646, 464, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 
647, 461, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 
648, 461, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 
649, 458, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
650, 455, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 
651, 452, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 
652, 448, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
653, 448, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
654, 445, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 
655, 442, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 
656, 439, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 
657, 436, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 
658, 433, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 
659, 433, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 
660, 430, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 
661, 427, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 
662, 424, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 
663, 421, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 
664, 421, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 
665, 418, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 
666, 414, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 
667, 411, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 
668, 408, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 
669, 405, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 
670, 405, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 
671, 402, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
672, 399, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 
673, 396, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
674, 393, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
675, 393, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
676, 390, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 
677, 387, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 
678, 384, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 
679, 381, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 
680, 378, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
681, 378, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
682, 375, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 
683, 372, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
684, 369, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 
685, 366, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
686, 366, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
687, 363, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 
688, 360, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 
689, 357, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 
690, 354, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
691, 351, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 
692, 351, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 
693, 348, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
694, 345, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 
695, 342, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
696, 339, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 
697, 339, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 
698, 336, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
699, 333, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 
700, 330, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
701, 327, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 
702, 324, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
703, 324, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
704, 321, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 
705, 318, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 
706, 316, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 
707, 313, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 
708, 313, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 
709, 310, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
710, 307, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
711, 304, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
712, 301, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 
713, 298, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 
714, 298, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 
715, 295, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 
